Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation County,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation Location,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council,Census Tract,BIN,BBL,NTA
7989433436,69190JZ,NY,COM,12/31/2014,46,REFG,MITSU,T,11710,35290,35310,01/01/20160630 12:00:00 PM,0020,20,361144,T103,K,0119P,1200P,NY,F,351,Amsterdam Ave,,01/05/0001 12:00:00 PM,408,F1,,,,,RED,,2010,,0,49 7,46B-Double Parking (Com-100Ft),,,,,,,,,,,
7929982099,LGJCMD,NJ,PAS,01/24/2015,14,SUBN,INFIN,T,11610,13810,16310,01/01/88888888 12:00:00 PM,0005,5,361812,T101,F,0535P,,NY,O,93,Allen St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,0400P,0700P,BLUE,,0,,0,53 1,14-No Standing,,,,,,,,,,,
7929982099,LGJCMD,NJ,PAS,01/24/2015,14,SUBN,INFIN,T,11610,13810,16310,01/01/88888888 12:00:00 PM,0005,5,361812,T101,F,0535P,,NY,O,93,Allen St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,0400P,0700P,BLUE,,0,,0,53 1,14-No Standing,,,,,,,,,,,
7989028190,49330KA,NY,COM,07/30/2014,10,DELV,FORD,T,10010,18790,18810,01/01/88888888 12:00:00 PM,0019,19,355113,T103,O,0356P,,NY,F,1749,1st Ave,,01/05/0001 12:00:00 PM,408,b,,YYYYYYY,,,WHITE,,2009,,0,59 7,10-No Stopping,,,,,,,,,,,
8013150434,14597BA,NY,OMR,09/20/2014,20,BUS,THOMA,T,8480,6280,6380,01/01/20150228 12:00:00 PM,0066,66,350410,T802,B,0954P,,K,F,1247,38th St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,YW,,2004,,0,A 31,20A-No Parking (Non-COM),,,,,,,,,,,
8017034337,GUM9199,NY,PAS,03/24/2015,21,SUBN,FORD,T,94630,62030,60930,01/01/20150930 12:00:00 PM,0075,75,356963,T802,A,0108A,,K,O,601,Wortman Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1200A,0300A,WH,,2013,,0,O 31,21-No Parking (street clean),,,,,,,,,,,
7646315011,GJC8937,NY,PAS,09/11/2014,10,4DSD,TOYOT,T,24980,23980,12550,01/01/20150821 12:00:00 PM,0045,45,357686,T202,O,0825A,,BX,F,170,Dreiser Loop,,01/05/0001 12:00:00 PM,408,b,,YYYYYYY,,,GY,,2013,,0,D 22,10-No Stopping,,,,,,,,,,,
7009150230,FYM6775,NY,PAS,10/27/2014,38,4DSD,ME/BE,T,15040,40404,40404,01/01/20160409 12:00:00 PM,112,112,357765,T401,Q,1039A,,Q,O,1076,71st Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,TN,,2008,,0,55-A,38-Failure to Display Muni Rec,,,,,,,,,,,
8012026995,GGC5191,NY,PAS,11/01/2014,40,SUBN,PORSC,T,7490,42490,28020,01/01/88888888 12:00:00 PM,114,114,333007,T401,O,1028A,,Q,F,22-28,27th St,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,BLACK,,0,,5,G-AM,40-Fire Hydrant,,,,,,,,,,,
7559030622,49665ME,NY,COM,06/10/2015,78,VAN,NISSA,T,29130,55430,58330,01/01/20160228 12:00:00 PM,0094,94,356963,T802,A,0058A,,K,F,99,Conselyea St,,01/05/0001 12:00:00 PM,408,k6,,YYYYYYY,0900P,0500A,WH,,2013,,0,S 31,78-Nighttime PKG on Res Street,,,,,,,,,,,
7280721382,GRV1049,NY,PAS,01/30/2015,20,SUBN,SUBAR,T,84030,40404,40404,01/01/20160703 12:00:00 PM,0079,79,354093,T301,O,0110P,,K,O,796,Taaffe Pl,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,GY,,2014,,0,C 31,20A-No Parking (Non-COM),,,,,,,,,,,
7061019438,79619MD,NY,COM,07/22/2014,47,VAN,FORD,T,27790,18150,18170,01/01/20150731 12:00:00 PM,0018,18,357346,T106,I,0255P,,NY,F,484,Park Ave,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WHITE,,2013,,0,21 6,47-Double PKG-Midtown,,,,,,,,,,,
7428315219,13026JY,NY,COM,12/01/2014,38,VAN,GMC,T,18710,24890,10210,01/01/88888888 12:00:00 PM,0019,19,358939,T103,J,1019A,,NY,F,157,E 86th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,WHITE,,2007,,0,59 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7108274152,GKW7762,NY,PAS,06/11/2015,21,SUBN,TOYOT,T,40090,18240,35780,01/01/20151031 12:00:00 PM,110,110,354099,T401,L,0807A,,Q,F,90-11,Corona Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0800A,0830A,GY,,2007,,0,A-AM,21-No Parking (street clean),,,,,,,,,,,
8033050378,GVT7908,NY,PAS,03/27/2015,14,2DSD,BMW,T,24990,24985,13610,01/01/20170117 12:00:00 PM,0001,1,346221,T105,J,1224P,,NY,F,65,Liberty St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BR,,2010,,0,122,14-No Standing,,,,,,,,,,,
1383175317,32006MD,NY,COM,04/27/2015,46,DELV,MERCU,P,25390,18330,18350,01/01/20160430 12:00:00 PM,0019,19,932402,0019,0000,1004A,,NY,O,801,MADISON AVE,,01/05/0001 12:00:00 PM,408,F1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,,,,,,,,,
7647189633,42634JZ,NY,COM,03/30/2015,20,VAN,GMC,T,18910,0,0,01/01/88888888 12:00:00 PM,0019,19,354164,T103,H,0154P,0110P,NY,I,N,E 97th St,10ft W/of 3rd Ave,01/01/20150330 12:00:00 PM,408,d,,YYYYYYY,,,WHITE,,2009,,0,56 7,20-No Parking (Com Plate),,,,,,,,,,,
7167984371,GPC2360,NY,PAS,06/12/2015,71,4DSD,KIA,T,43150,16380,28570,01/01/20160429 12:00:00 PM,123,123,353427,T303,A,1002A,,R,O,96,Paulding Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2014,,0,B-AM,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7777791667,26790ME,NY,COM,12/05/2014,38,VAN,NISSA,T,24690,36270,36290,01/01/20151231 12:00:00 PM,0028,28,354188,T103,J,1029A,,NY,F,317,Lenox Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,WH,,2013,,0,33 7,38-Failure to Display Muni Rec,,,,,,,,,,,
8031269488,GKT8037,NY,PAS,05/22/2015,20,4DSD,LEXUS,T,37240,0,0,01/01/20150616 12:00:00 PM,0033,33,351239,T103,L,0217P,,NY,I,E,W 174th St,80ft N/of Ft Washing,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,0700A,0400P,GY,,0,,0,CC1,20A-No Parking (Non-COM),,,,,,,,,,,
7932355310,DT60975,AL,PAS,03/16/2015,21,4DSD,ACURA,T,17030,12110,12210,01/01/88880088 12:00:00 PM,0009,9,355578,T101,A,1106A,,NY,F,150,E 2nd St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,SILVE,,0,,0,35 1,21-No Parking (street clean),,,,,,,,,,,
7703493260,EVD4752,NY,PAS,07/01/2014,71,SUBN,HONDA,T,38185,13880,41730,01/01/20151215 12:00:00 PM,0069,69,338858,T302,J,0153P,,K,F,460,E 101st St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2006,,0,V 32,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
7559942295,W94DVJ,NJ,PAS,06/16/2015,38,4DSD,FORD,T,45130,55430,58330,01/01/88888888 12:00:00 PM,0090,90,362227,T301,H,0425P,,K,F,632,Grand St,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BLACK,,0,,0,15 3,38-Failure to Display Muni Rec,,,,,,,,,,,
8005748206,DRV6174,NY,PAS,05/22/2015,50,4DSD,HONDA,T,0,0,0,01/01/20160608 12:00:00 PM,0024,24,355685,T103,J,1003A,,NY,I,S,W 93rd St,0ft W/of Amsterdam A,01/05/0001 12:00:00 PM,408,e5,,,,,GY,,2012,,0,46 7,50-Crosswalk,,,,,,,,,,,
7888348397,ADC8592,NY,PAS,07/29/2014,37,4DSD,TOYOT,T,10810,34230,34250,01/01/20150307 12:00:00 PM,0010,10,359574,T102,J,0252P,0244P,NY,F,273,8th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,OTHER,,2001,144-3766,0,15 6,37-Expired Muni Meter,,,,,,,,,,,
7332397444,GBN8666,NY,PAS,08/07/2014,37,SUBN,ACURA,T,42120,24240,24290,01/01/20140826 12:00:00 PM,109,109,361087,T401,J,0223P,0210P,Q,F,164-05,Depot Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2012,428-3104,0,07 4,37-Expired Muni Meter,,,,,,,,,,,
7933806697,U85CMR,NJ,PAS,10/03/2014,38,4DSD,AUDI,T,10010,17090,17110,01/01/88888888 12:00:00 PM,0009,9,361292,T101,F,0645P,,NY,F,87,1st Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,YELLO,,0,,0,57 1,38-Failure to Display Muni Rec,,,,,,,,,,,
7100211347,GNY3364,NY,PAS,09/20/2014,37,SUBN,FORD,T,51790,8790,8990,01/01/20160707 12:00:00 PM,115,115,361070,T401,H,0529P,0508P,Q,F,37-11,Junction Blvd,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,RD,,2003,422-1261,0,18 4,37-Expired Muni Meter,,,,,,,,,,,
8010001399,54853MC,NY,COM,08/12/2014,20,VAN,ME/BE,T,16150,13810,30790,01/01/20150131 12:00:00 PM,0005,5,351995,T101,G,1101A,1008A,NY,O,63,Crosby St,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,WH,,2012,,0,29 1,20-No Parking (Com Plate),,,,,,,,,,,
7004259493,FYW8378,NY,PAS,06/24/2015,21,SUBN,KIA,T,15090,57790,8440,01/01/20160711 12:00:00 PM,115,115,349562,T401,M,0939A,,Q,F,33-25,71st St,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,GR,,2004,,0,M 41,21-No Parking (street clean),,,,,,,,,,,
1371832353,66314MC,NY,COM,10/09/2014,78,TRUC,FRUEH,P,0,0,0,01/01/20141202 12:00:00 PM,101,101,951636,0101,0000,1215A,,Q,F,,RHEINHART ROAD,BEACH 44 STREET,01/05/0001 12:00:00 PM,408,C3,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,,,,,,,,,
7891160168,21508MB,NY,COM,02/10/2015,69,PICK,DODGE,T,34210,10410,10510,01/01/20150630 12:00:00 PM,0013,13,361024,T102,E,0822A,,NY,O,19,W 22nd St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0600P,BROWN,,2013,,0,99 6,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7708696288,FLY3403,NY,PAS,07/03/2014,38,SUBN,BMW,T,11710,35470,35490,01/01/20150624 12:00:00 PM,0024,24,358647,T103,N,0453P,,NY,O,530,Amsterdam Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2012,,0,38 7,38-Failure to Display Muni Rec,,,,,,,,,,,
7706977687,513385N,NJ,PAS,04/06/2015,20,4DSD,ME/BE,T,37080,56230,26230,01/01/88888888 12:00:00 PM,0067,67,361373,T302,E,0324P,,K,F,341,E 52nd St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,BLACK,,0,,0,28 3,20A-No Parking (Non-COM),,,,,,,,,,,
7877863603,GGM7165,NY,PAS,09/06/2014,71,4DSD,HONDA,T,27790,17770,17790,01/01/20150714 12:00:00 PM,0014,14,355425,T106,D,0735A,,NY,F,99,Park Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,2013,,0,14 6,71A-Insp Sticker Expired (NYS),,,,,,,,,,,
8013240988,R57BKC,NJ,PAS,02/19/2015,68,4DSD,HONDA,T,77230,56530,81330,01/01/88888888 12:00:00 PM,0084,84,353177,T802,B,0906P,,K,F,47,Sidney Pl,,01/05/0001 12:00:00 PM,408,a1,,,,,BLACK,,0,,0,Q 31,68-Not Pkg. Comp. w Psted Sign,,,,,,,,,,,
8026006069,GFW4521,NY,PAS,06/01/2015,37,4DSD,TOYOT,T,40090,18490,18590,01/01/20150709 12:00:00 PM,110,110,354057,T401,H,0132P,1200P,Q,O,92-04,Corona Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,GY,,2008,441-3115,0,48-P,37-Expired Muni Meter,,,,,,,,,,,
1382711840,FSS2091,NY,PAS,04/18/2015,21,SUBN,SUBAR,P,0,40404,40404,01/01/20151219 12:00:00 PM,0001,1,950655,0001,0000,0435A,,NY,F,38,GRAND,,01/05/0001 12:00:00 PM,408,C,,YYYYYYB,0300A,0600A,GRAY,0,2011,-,0,,,,,,,,,,,,,
7848140532,GKL8131,NY,PAS,01/09/2015,37,SUBN,NISSA,T,51090,24490,24440,01/01/20150925 12:00:00 PM,103,103,358887,T402,B,0322P,0305P,Q,F,168-22,Jamaica Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2009,403-3059,0,14 4,37-Expired Muni Meter,,,,,,,,,,,
7848140532,GKL8131,NY,PAS,01/09/2015,37,SUBN,NISSA,T,51090,24490,24440,01/01/20150925 12:00:00 PM,103,103,358887,T402,B,0322P,0305P,Q,F,168-22,Jamaica Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,GY,,2009,403-3059,0,14 4,37-Expired Muni Meter,,,,,,,,,,,
1371175962,DPH3958,NY,PAS,09/03/2014,46,SDN,CHRYS,P,29620,9520,9520,01/01/20160316 12:00:00 PM,0048,48,937845,0048,0000,0132A,,BX,F,605,E. TREMONT AV,,01/05/0001 12:00:00 PM,408,F2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,,,,,,,,,
8033531253,FDN6918,NY,PAS,06/05/2015,37,SUBN,HONDA,T,54100,81030,50130,01/01/20161114 12:00:00 PM,0083,83,357351,T301,C,0344P,0336P,K,F,406,Knickerbocker Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BL,,2005,409-3009,0,11 3,37-Expired Muni Meter,,,,,,,,,,,
7094477119,98616MB,NY,COM,02/25/2015,14,VAN,FRUEH,T,52930,71330,89930,01/01/20150228 12:00:00 PM,0090,90,361314,T301,D,1208P,,K,F,50,Jay St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WH,,2012,,0,SPCL,14-No Standing,,,,,,,,,,,
8020813184,GGS5743,NY,PAS,01/29/2015,20,4DSD,FORD,T,66030,95030,19530,01/01/20150606 12:00:00 PM,0094,94,357368,T301,O,0132P,,K,O,76,N 4th St,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0600P,GR,,1999,,0,F 31,20A-No Parking (Non-COM),,,,,,,,,,,
7117162259,GLP9871,NY,PAS,06/27/2014,21,SUBN,NISSA,T,10530,0,0,01/01/20151201 12:00:00 PM,0062,62,331331,T302,Q,0909A,,K,I,W,79th St,50ft N/of Bay Pky,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2013,,0,W 32,21-No Parking (street clean),,,,,,,,,,,
8006845700,13657MD,NY,COM,02/07/2015,19,DELV,KENWO,T,13610,35010,35030,01/01/20150331 12:00:00 PM,0020,20,358194,T503,E1,0705A,,NY,F,1881,Broadway,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,RD,,2013,,0,CC1,19-No Stand (bus stop),,,,,,,,,,,
7278295981,GVG4374,NY,PAS,05/19/2015,40,SUBN,JEEP,T,17190,0,0,01/01/20161221 12:00:00 PM,0009,9,346330,T105,M,0613A,,NY,I,N,E 10th St,35ft W/of F D R Dr,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2015,,3,N 99,40-Fire Hydrant,,,,,,,,,,,
8033258688,26372ME,NY,COM,02/09/2015,16,DELV,GMC,T,17190,32200,12410,01/01/20150310 12:00:00 PM,0009,9,346330,T105,M,1147A,1114A,NY,F,444,E 10th St,,01/05/0001 12:00:00 PM,408,k2,,YYYYY,0800A,0600P,WHITE,,1993,,0,001,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7977470299,GEG957,SC,PAS,01/29/2015,20,SUBN,JEEP,T,15140,20590,41700,01/01/20150488 12:00:00 PM,112,112,333008,T401,O,0325P,,Q,O,112-50,72nd Ave,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,GREY,,0,,0,K 41,20A-No Parking (Non-COM),,,,,,,,,,,
7437148262,ERC6458,NY,PAS,02/24/2015,40,CONV,SAAB,T,65590,27070,17390,01/01/20150308 12:00:00 PM,105,105,355054,T402,L,1023A,,Q,O,22667,Union Tpke,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,GR,,2005,,10,M 42,40-Fire Hydrant,,,,,,,,,,,
7240374981,442AMV,NY,ORG,10/14/2014,21,4DSD,NISSA,T,0,0,0,01/01/20160425 12:00:00 PM,0049,49,358648,T202,B,1149A,,BX,I,E,Bronxwood Ave,60ft S/of Boston Rd,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,GY,,2007,,0,02A,21-No Parking (street clean),,,,,,,,,,,
7359180260,ELC9539,NY,PAS,05/26/2015,21,SUBN,HYUND,T,42420,26010,26070,01/01/20160912 12:00:00 PM,0040,40,354117,T201,X,1108A,,BX,F,487,Jackson Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,GY,,2014,,0,26 2,21-No Parking (street clean),,,,,,,,,,,
8014416028,GUR5055,NY,PAS,01/11/2015,74,4DSD,HONDA,T,36350,31390,15910,01/01/20170108 12:00:00 PM,0028,28,356987,T103,I,0710A,,NY,O,408,W 129th St,,01/05/0001 12:00:00 PM,408,j2,,,,,WH,,2003,,0,CC1,74A-Improperly Displayed Plate,,,,,,,,,,,
8014416028,GUR5055,NY,PAS,01/11/2015,74,4DSD,HONDA,T,36350,31390,15910,01/01/20170108 12:00:00 PM,0028,28,356987,T103,I,0710A,,NY,O,408,W 129th St,,01/05/0001 12:00:00 PM,408,j2,,,,,WH,,2003,,0,CC1,74A-Improperly Displayed Plate,,,,,,,,,,,
7156757416,761HMS,CT,PAS,06/29/2015,16,SUBN,MAZDA,T,29390,23190,21790,01/01/20070888 12:00:00 PM,0001,1,357360,T105,E,0104P,,NY,F,134,Reade St,,01/05/0001 12:00:00 PM,408,k2,,YYYYY,0800A,0600P,GREY,,0,,0,082,16A-No Std (Com Veh) Non-COM,,,,,,,,,,,
7060608138,XBPM27,NJ,PAS,05/08/2015,47,DELV,MITSU,T,34050,10610,10810,01/01/20150088 12:00:00 PM,0013,13,361286,T102,D,0945A,,NY,F,239,W 14th St,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WHITE,,0,,0,99 6,47-Double PKG-Midtown,,,,,,,,,,,
8013925638,48565MA,NY,COM,02/05/2015,47,VAN,FORD,T,10110,17490,17510,01/01/20160415 12:00:00 PM,0013,13,356304,T102,I,0447P,,NY,F,444,2nd Ave,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WH,,1997,,0,A 17,47-Double PKG-Midtown,,,,,,,,,,,
7725511568,36370ME,NY,COM,06/23/2015,48,VAN,FRUEH,T,87330,19230,80430,01/01/20160531 12:00:00 PM,0077,77,362209,T301,H,1151A,,K,F,619,Vanderbilt Ave,,01/05/0001 12:00:00 PM,408,e9,,,,,YW,,2003,,0,19 3,48-Bike Lane,,,,,,,,,,,
8023910073,FJR2986,NY,PAS,03/17/2015,51,SUBN,KIA,T,35430,19630,29630,01/01/20150717 12:00:00 PM,0070,70,333002,T302,M,1152A,,K,F,335,Rugby Rd,,01/05/0001 12:00:00 PM,408,e3,,,,,GY,,2011,,0,R 32,51-Sidewalk,,,,,,,,,,,
7978382850,XBGG77,NJ,PAS,06/03/2015,16,VAN,FORD,T,29830,18950,53830,01/01/20150101 12:00:00 PM,0084,84,359626,T301,C,0931A,0859A,K,F,44,Court St,,01/05/0001 12:00:00 PM,408,k2,,YYYYY,0700A,0700P,WHITE,,0,,0,01 3,16-No Std (Com Veh) Com Plate,,,,,,,,,,,
7502288983,ETS2798,NY,PAS,03/06/2015,37,4DSD,AUDI,T,44930,29230,87630,01/01/20150722 12:00:00 PM,0090,90,358219,T301,D,1238P,1231P,K,F,50,Graham Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BLUE,,2002,319-3007,0,15 3,37-Expired Muni Meter,,,,,,,,,,,
1358802361,GKZ4202,NY,PAS,07/20/2014,67,SUBN,BMW,P,0,0,0,01/01/20151016 12:00:00 PM,0047,47,938882,0047,0000,0550P,,BX,,,C/O SEYMOUR,BOSTON RD,01/05/0001 12:00:00 PM,408,J2,,BBBBBBB,ALL,ALL,GY,0,2002,-,0,,,,,,,,,,,,,
7784769301,GTE2667,NY,PAS,10/20/2014,37,4DSD,HONDA,T,7790,8140,8240,01/01/20160815 12:00:00 PM,114,114,359581,T401,I,0218P,0206P,Q,F,31-14,30th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BK,,2014,423-3083,0,28 4,37-Expired Muni Meter,,,,,,,,,,,
8009603521,EPE1310,NY,PAS,06/01/2015,21,SUBN,TOYOT,T,49630,0,0,01/01/20170120 12:00:00 PM,0076,76,331245,T302,L,0914A,,K,I,W,Hicks St,40ft S/of Sackett St,01/05/0001 12:00:00 PM,408,d1,,Y,0900A,1030A,BL,,2006,,0,C1 3,21-No Parking (street clean),,,,,,,,,,,
7003791973,FHV4182,NY,PAS,08/26/2014,38,4DSD,HYUND,T,44790,8590,57790,01/01/20150123 12:00:00 PM,109,109,349892,T401,S,0119P,,Q,F,35-30,Farrington St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2013,,0,50-A,38-Failure to Display Muni Rec,,,,,,,,,,,
7440342148,GBU5111,NY,PAS,08/27/2014,37,4DSD,LEXUS,T,24090,18140,51090,01/01/20140830 12:00:00 PM,103,103,355250,T402,H,1127A,1121A,Q,F,90-30,161st St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2013,408-1951,0,12 4,37-Expired Muni Meter,,,,,,,,,,,
7956367803,41794JX,NY,COM,07/30/2014,14,VAN,FORD,T,34650,10610,30550,01/01/20151130 12:00:00 PM,0014,14,346109,T106,A,0525A,,NY,F,216,W 44th St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WH,,2008,,0,C 17,14-No Standing,,,,,,,,,,,
8033864254,18924TC,NY,TRC,06/05/2015,13,TRAC,NS/OT,T,10210,17870,17890,01/01/20160430 12:00:00 PM,0017,17,340051,T503,A1,0622A,,NY,F,708,3rd Ave,,01/05/0001 12:00:00 PM,408,c2,,YYYYYYY,,,WHITE,,2007,,0,18 7,13-No Stand (taxi stand),,,,,,,,,,,
7095171350,FGA1139,NY,PAS,07/01/2014,21,4DSD,BUICK,T,7040,50330,7290,01/01/20150512 12:00:00 PM,114,114,333007,T401,M,0844A,,Q,F,25-03,23rd St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2008,,0,D-AM,21-No Parking (street clean),,,,,,,,,,,
8010253297,GFG4922,NY,PAS,08/31/2014,74,4DSD,FORD,T,34130,10810,10910,01/01/20150530 12:00:00 PM,0010,10,356534,T102,I,1207P,,NY,F,319,W 18th St,,01/05/0001 12:00:00 PM,408,j2,,,,,BK,,2006,,0,23 6,74-Missing Display Plate,,,,,,,,,,,
8016370937,DKP3947,NY,PAS,03/11/2015,51,4DSD,VOLVO,T,72120,18520,38620,01/01/20160103 12:00:00 PM,0043,43,359579,T202,Q,0549P,,BX,F,2264,Virgil Pl,,01/05/0001 12:00:00 PM,408,e3,,,,,BK,,1999,,0,N 23,51-Sidewalk,,,,,,,,,,,
7646297975,FSM1284,NY,PAS,07/04/2014,71,VAN,DODGE,T,0,0,0,01/01/88888888 12:00:00 PM,0043,43,357686,T202,Q,0713A,,BX,I,E,Metcalf Ave,100ft N/of Bruckner,01/05/0001 12:00:00 PM,408,j6,,,,,GREY,,0,,0,A 22,71-Insp. Sticker Missing (NYS,,,,,,,,,,,
8033203067,GMJ4322,NY,PAS,02/07/2015,38,4DSD,BENTL,T,15350,25010,14010,01/01/20160408 12:00:00 PM,0001,1,361901,T105,E,0100P,,NY,F,323,Church St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,GY,,2014,,0,037,38-Failure to Display Muni Rec,,,,,,,,,,,
7983109090,95950MB,NY,COM,07/08/2014,82,VAN,CHEVR,T,10210,18730,18750,01/01/88888888 12:00:00 PM,0019,19,355052,T103,L,0337P,,NY,O,1550,3rd Ave,,01/05/0001 12:00:00 PM,408,k1,,,,,WHITE,,2011,,0,C 77,82-Unaltered Commerc Vehicle,,,,,,,,,,,
7432711811,5AETM0,CT,PAS,10/15/2014,38,SUBN,TOYOT,T,77150,14820,9320,01/01/88880088 12:00:00 PM,0049,49,358910,T202,Q,0656P,,BX,F,2829,White Plains Rd,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BLACK,,0,,0,M 23,38-Failure to Display Muni Rec,,,,,,,,,,,
8013938141,62856MA,NY,COM,03/18/2015,69,VAN,FORD,T,34210,10510,10610,01/01/20150930 12:00:00 PM,0014,14,356304,T102,I,0101P,,NY,F,169,W 22nd St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0700P,WH,,2005,,0,99 6,69-Failure to Disp Muni Recpt,,,,,,,,,,,
7441147128,XZ923T,NJ,PAS,07/08/2014,50,VAN,FRUEH,T,0,0,0,01/01/20140088 12:00:00 PM,0020,20,356259,T103,S,0210P,,NY,I,W,West End Ave,0ft S/of W 62nd St,01/05/0001 12:00:00 PM,408,e5,,,,,WHITE,,0,,0,C 77,50-Crosswalk,,,,,,,,,,,
7733147141,FPS7348,NY,PAS,05/22/2015,70,VAN,CHEVR,T,60130,25330,93530,01/01/20150418 12:00:00 PM,0083,83,343920,T301,N,1235P,,K,F,238,Melrose St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,WH,,2006,,0,11 3,70A-Reg. Sticker Expired (NYS),,,,,,,,,,,
8003591831,V41EAB,NJ,PAS,01/17/2015,38,4DSD,CHEVR,T,42730,85330,12130,01/01/88888888 12:00:00 PM,0079,79,345440,T301,A,1109A,,K,F,1554,Fulton St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,SILVE,,0,,0,09 3,38-Failure to Display Muni Rec,,,,,,,,,,,
8003591831,V41EAB,NJ,PAS,01/17/2015,38,4DSD,CHEVR,T,42730,85330,12130,01/01/88888888 12:00:00 PM,0079,79,345440,T301,A,1109A,,K,F,1554,Fulton St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,SILVE,,0,,0,09 3,38-Failure to Display Muni Rec,,,,,,,,,,,
